date,retailer_id,sales_rep_id,visit_type
2024-08-19,RET0341,REP024,order
2024-08-19,RET0324,REP004,audit
2024-08-19,RET0020,REP001,audit
2024-08-19,RET0093,REP024,order
2024-08-19,RET0305,REP027,audit
2024-08-19,RET0232,REP034,merchandising
2024-08-19,RET0341,REP030,audit
2024-08-19,RET0103,REP036,order
2024-08-19,RET0013,REP019,merchandising
2024-08-19,RET0242,REP007,audit
2024-08-19,RET0320,REP003,order
2024-08-19,RET0060,REP033,merchandising
2024-08-19,RET0308,REP043,merchandising
2024-08-19,RET0261,REP033,audit
2024-08-19,RET0350,REP028,order
2024-08-19,RET0484,REP013,merchandising
2024-08-19,RET0274,REP035,order
2024-08-19,RET0104,REP036,audit
2024-08-19,RET0220,REP046,audit
2024-08-19,RET0251,REP010,merchandising
2024-08-19,RET0484,REP038,order
2024-08-19,RET0006,REP004,order
2024-08-19,RET0402,REP022,order
2024-08-19,RET0116,REP025,merchandising
2024-08-19,RET0038,REP042,audit
2024-08-19,RET0104,REP004,merchandising
2024-08-19,RET0454,REP025,audit
2024-08-19,RET0364,REP021,audit
2024-08-19,RET0313,REP029,audit
2024-08-19,RET0237,REP036,merchandising
2024-08-19,RET0430,REP016,merchandising
2024-08-19,RET0178,REP019,merchandising
2024-08-19,RET0275,REP041,order
2024-08-19,RET0339,REP047,order
2024-08-19,RET0084,REP041,audit
2024-08-19,RET0101,REP045,audit
2024-08-19,RET0343,REP024,audit
2024-08-19,RET0281,REP011,audit
2024-08-21,RET0002,REP039,merchandising
2024-08-21,RET0217,REP039,order
2024-08-21,RET0351,REP025,merchandising
2024-08-21,RET0030,REP035,order
2024-08-21,RET0487,REP002,audit
2024-08-21,RET0220,REP013,order
2024-08-21,RET0472,REP024,merchandising
2024-08-21,RET0345,REP042,order
2024-08-21,RET0152,REP041,merchandising
2024-08-21,RET0360,REP001,audit
2024-08-21,RET0017,REP011,merchandising
2024-08-21,RET0276,REP026,audit
2024-08-21,RET0374,REP038,merchandising
2024-08-21,RET0249,REP001,order
2024-08-21,RET0225,REP022,audit
2024-08-21,RET0399,REP028,audit
2024-08-21,RET0136,REP005,merchandising
2024-08-21,RET0155,REP034,merchandising
2024-08-21,RET0359,REP043,order
2024-08-21,RET0087,REP044,merchandising
2024-08-21,RET0395,REP007,order
2024-08-21,RET0304,REP011,audit
2024-08-21,RET0204,REP021,merchandising
2024-08-21,RET0116,REP036,audit
2024-08-21,RET0139,REP002,order
2024-08-21,RET0082,REP005,audit
2024-08-21,RET0373,REP020,audit
2024-08-21,RET0332,REP018,order
2024-08-21,RET0317,REP050,audit
2024-08-21,RET0234,REP032,merchandising
2024-08-21,RET0437,REP037,audit
2024-08-21,RET0308,REP036,merchandising
2024-08-21,RET0146,REP020,order
2024-08-21,RET0303,REP015,merchandising
2024-08-21,RET0487,REP030,order
2024-08-21,RET0019,REP006,order
2024-08-21,RET0046,REP039,order
2024-08-21,RET0206,REP010,order
2024-08-21,RET0466,REP011,order
2024-08-21,RET0214,REP025,order
2024-08-21,RET0283,REP036,audit
2024-08-21,RET0453,REP010,audit
2024-08-21,RET0161,REP012,merchandising
2024-08-21,RET0445,REP045,order
2024-08-21,RET0110,REP010,merchandising
2024-08-21,RET0203,REP011,order
2024-08-21,RET0285,REP012,merchandising
2024-08-21,RET0091,REP042,merchandising
2024-08-21,RET0460,REP032,merchandising
2024-08-21,RET0405,REP023,order
2024-08-21,RET0365,REP005,order
2024-08-23,RET0248,REP043,merchandising
2024-08-23,RET0190,REP001,audit
2024-08-23,RET0414,REP037,audit
2024-08-23,RET0488,REP050,merchandising
2024-08-23,RET0200,REP026,merchandising
2024-08-23,RET0360,REP045,audit
2024-08-23,RET0471,REP037,order
2024-08-23,RET0364,REP034,audit
2024-08-23,RET0138,REP048,order
2024-08-23,RET0262,REP032,merchandising
2024-08-23,RET0017,REP041,merchandising
2024-08-23,RET0193,REP009,audit
2024-08-23,RET0131,REP045,merchandising
2024-08-23,RET0350,REP022,merchandising
2024-08-23,RET0232,REP040,merchandising
2024-08-23,RET0432,REP008,audit
2024-08-23,RET0333,REP040,order
2024-08-23,RET0175,REP035,audit
2024-08-23,RET0445,REP037,audit
2024-08-23,RET0348,REP027,order
2024-08-23,RET0338,REP050,audit
2024-08-23,RET0149,REP005,audit
2024-08-23,RET0187,REP002,audit
2024-08-23,RET0037,REP018,order
2024-08-23,RET0230,REP027,merchandising
2024-08-23,RET0357,REP018,order
2024-08-23,RET0275,REP022,audit
2024-08-23,RET0089,REP001,order
2024-08-23,RET0307,REP019,merchandising
2024-08-23,RET0123,REP024,merchandising
2024-08-25,RET0364,REP020,merchandising
2024-08-25,RET0059,REP011,audit
2024-08-25,RET0333,REP047,order
2024-08-25,RET0290,REP020,audit
2024-08-25,RET0250,REP024,order
2024-08-25,RET0054,REP010,merchandising
2024-08-25,RET0208,REP022,audit
2024-08-25,RET0079,REP006,order
2024-08-25,RET0272,REP045,merchandising
2024-08-25,RET0352,REP049,audit
2024-08-25,RET0425,REP019,order
2024-08-25,RET0403,REP007,audit
2024-08-25,RET0304,REP032,audit
2024-08-25,RET0386,REP045,order
2024-08-25,RET0070,REP015,audit
2024-08-25,RET0443,REP040,merchandising
2024-08-25,RET0049,REP049,merchandising
2024-08-25,RET0311,REP001,merchandising
2024-08-25,RET0219,REP045,order
2024-08-25,RET0236,REP010,merchandising
2024-08-25,RET0331,REP025,audit
2024-08-25,RET0247,REP036,order
2024-08-25,RET0203,REP028,audit
2024-08-25,RET0472,REP037,order
2024-08-25,RET0241,REP026,order
2024-08-25,RET0377,REP017,order
2024-08-25,RET0218,REP013,merchandising
2024-08-25,RET0397,REP020,order
2024-08-25,RET0124,REP049,order
2024-08-25,RET0416,REP035,audit
2024-08-25,RET0082,REP018,order
2024-08-25,RET0193,REP026,merchandising
2024-08-25,RET0367,REP004,audit
2024-08-25,RET0492,REP046,merchandising
2024-08-25,RET0012,REP020,audit
2024-08-25,RET0100,REP015,order
2024-08-25,RET0478,REP032,order
2024-08-25,RET0283,REP020,audit
2024-08-25,RET0216,REP045,audit
2024-08-25,RET0341,REP027,audit
2024-08-27,RET0162,REP034,audit
2024-08-27,RET0329,REP013,merchandising
2024-08-27,RET0382,REP028,merchandising
2024-08-27,RET0484,REP023,order
2024-08-27,RET0194,REP025,audit
2024-08-27,RET0145,REP039,order
2024-08-27,RET0234,REP005,merchandising
2024-08-27,RET0477,REP004,audit
2024-08-27,RET0390,REP022,merchandising
2024-08-27,RET0083,REP010,audit
2024-08-27,RET0307,REP039,merchandising
2024-08-27,RET0218,REP009,merchandising
2024-08-27,RET0184,REP020,order
2024-08-27,RET0485,REP040,audit
2024-08-27,RET0154,REP043,audit
2024-08-27,RET0367,REP015,order
2024-08-27,RET0052,REP032,order
2024-08-27,RET0015,REP040,order
2024-08-27,RET0147,REP038,audit
2024-08-27,RET0469,REP010,order
2024-08-29,RET0212,REP037,merchandising
2024-08-29,RET0235,REP009,audit
2024-08-29,RET0115,REP050,audit
2024-08-29,RET0052,REP010,audit
2024-08-29,RET0072,REP008,order
2024-08-29,RET0328,REP010,audit
2024-08-29,RET0302,REP008,merchandising
2024-08-29,RET0284,REP033,audit
2024-08-29,RET0232,REP034,audit
2024-08-29,RET0005,REP003,audit
2024-08-29,RET0040,REP049,audit
2024-08-29,RET0240,REP016,merchandising
2024-08-29,RET0290,REP034,merchandising
2024-08-29,RET0149,REP021,order
2024-08-29,RET0496,REP034,order
2024-08-29,RET0461,REP024,merchandising
2024-08-29,RET0295,REP050,merchandising
2024-08-29,RET0449,REP022,merchandising
2024-08-29,RET0498,REP029,order
2024-08-29,RET0170,REP015,order
2024-08-29,RET0226,REP036,merchandising
2024-08-29,RET0365,REP001,merchandising
2024-08-29,RET0072,REP020,merchandising
2024-08-29,RET0296,REP025,merchandising
2024-08-29,RET0448,REP006,order
2024-08-29,RET0306,REP017,audit
2024-08-29,RET0406,REP045,order
2024-08-29,RET0279,REP040,merchandising
2024-08-29,RET0017,REP043,order
2024-08-29,RET0314,REP008,merchandising
2024-08-29,RET0195,REP048,merchandising
2024-08-29,RET0194,REP002,order
2024-08-29,RET0174,REP049,audit
2024-08-29,RET0375,REP013,order
2024-08-29,RET0215,REP008,order
2024-08-29,RET0312,REP007,merchandising
2024-08-29,RET0291,REP019,audit
2024-08-29,RET0069,REP050,order
2024-08-29,RET0372,REP015,audit
2024-08-29,RET0068,REP031,audit
2024-08-29,RET0323,REP029,order
2024-08-29,RET0001,REP046,merchandising
2024-08-29,RET0324,REP016,audit
2024-08-29,RET0372,REP033,audit
2024-08-29,RET0296,REP017,order
2024-08-29,RET0286,REP036,audit
2024-08-29,RET0137,REP029,order
2024-08-29,RET0302,REP003,audit
2024-08-29,RET0427,REP003,order
2024-08-29,RET0036,REP044,audit
2024-08-29,RET0085,REP030,audit
2024-08-29,RET0323,REP006,merchandising
2024-08-29,RET0490,REP035,order
2024-08-29,RET0314,REP050,audit
2024-08-31,RET0169,REP044,order
2024-08-31,RET0099,REP018,order
2024-08-31,RET0348,REP050,audit
2024-08-31,RET0070,REP010,merchandising
2024-08-31,RET0491,REP010,audit
2024-08-31,RET0484,REP046,audit
2024-08-31,RET0422,REP023,audit
2024-08-31,RET0467,REP002,audit
2024-08-31,RET0085,REP043,order
2024-08-31,RET0467,REP029,order
2024-08-31,RET0122,REP015,order
2024-08-31,RET0417,REP043,merchandising
2024-08-31,RET0061,REP001,audit
2024-08-31,RET0110,REP014,audit
2024-08-31,RET0065,REP020,audit
2024-08-31,RET0235,REP021,audit
2024-08-31,RET0175,REP029,order
2024-08-31,RET0227,REP042,order
2024-08-31,RET0263,REP039,merchandising
2024-08-31,RET0236,REP039,merchandising
2024-08-31,RET0068,REP008,audit
2024-08-31,RET0230,REP019,order
2024-08-31,RET0325,REP011,merchandising
2024-08-31,RET0451,REP050,merchandising
2024-08-31,RET0166,REP038,order
2024-08-31,RET0484,REP034,order
2024-08-31,RET0286,REP023,merchandising
2024-08-31,RET0127,REP039,audit
2024-08-31,RET0242,REP035,audit
2024-08-31,RET0111,REP028,audit
2024-08-31,RET0110,REP020,audit
2024-08-31,RET0029,REP035,audit
2024-08-31,RET0471,REP038,audit
2024-08-31,RET0282,REP023,audit
2024-08-31,RET0154,REP019,audit
2024-08-31,RET0261,REP045,audit
2024-08-31,RET0248,REP002,order
2024-08-31,RET0424,REP017,order
2024-08-31,RET0388,REP007,order
2024-08-31,RET0459,REP008,order
2024-08-31,RET0102,REP040,merchandising
2024-08-31,RET0386,REP002,audit
2024-09-02,RET0333,REP013,audit
2024-09-02,RET0359,REP014,merchandising
2024-09-02,RET0181,REP023,merchandising
2024-09-02,RET0485,REP005,audit
2024-09-02,RET0379,REP048,audit
2024-09-02,RET0263,REP035,order
2024-09-02,RET0396,REP016,order
2024-09-02,RET0126,REP034,merchandising
2024-09-02,RET0461,REP040,audit
2024-09-02,RET0487,REP002,order
2024-09-02,RET0334,REP046,order
2024-09-02,RET0227,REP020,audit
2024-09-02,RET0146,REP011,audit
2024-09-02,RET0271,REP003,audit
2024-09-02,RET0463,REP037,order
2024-09-02,RET0308,REP048,order
2024-09-02,RET0018,REP009,order
2024-09-02,RET0366,REP025,audit
2024-09-02,RET0495,REP045,order
2024-09-02,RET0423,REP042,merchandising
2024-09-02,RET0158,REP017,order
2024-09-02,RET0002,REP016,order
2024-09-02,RET0268,REP016,order
2024-09-02,RET0451,REP045,audit
2024-09-02,RET0193,REP030,order
2024-09-02,RET0330,REP008,order
2024-09-02,RET0499,REP046,merchandising
2024-09-02,RET0045,REP041,order
2024-09-02,RET0332,REP006,merchandising
2024-09-02,RET0325,REP019,audit
2024-09-02,RET0499,REP040,order
2024-09-02,RET0235,REP022,audit
2024-09-02,RET0265,REP013,merchandising
2024-09-02,RET0430,REP041,order
2024-09-02,RET0294,REP041,merchandising
2024-09-02,RET0311,REP003,order
2024-09-02,RET0265,REP023,order
2024-09-02,RET0105,REP049,merchandising
2024-09-02,RET0230,REP050,order
2024-09-02,RET0147,REP032,merchandising
2024-09-02,RET0360,REP032,order
2024-09-02,RET0197,REP011,order
2024-09-02,RET0415,REP008,merchandising
2024-09-02,RET0105,REP021,audit
2024-09-02,RET0267,REP026,audit
2024-09-02,RET0020,REP003,merchandising
2024-09-02,RET0180,REP039,merchandising
2024-09-02,RET0346,REP024,audit
2024-09-02,RET0428,REP040,order
2024-09-04,RET0466,REP009,merchandising
2024-09-04,RET0375,REP027,order
2024-09-04,RET0132,REP016,order
2024-09-04,RET0413,REP011,audit
2024-09-04,RET0273,REP031,audit
2024-09-04,RET0105,REP030,order
2024-09-04,RET0465,REP005,order
2024-09-04,RET0107,REP039,merchandising
2024-09-04,RET0392,REP049,audit
2024-09-04,RET0014,REP028,order
2024-09-04,RET0403,REP022,audit
2024-09-04,RET0069,REP020,merchandising
2024-09-04,RET0299,REP038,audit
2024-09-04,RET0270,REP041,order
2024-09-04,RET0130,REP016,order
2024-09-04,RET0407,REP024,audit
2024-09-04,RET0002,REP005,audit
2024-09-04,RET0156,REP040,order
2024-09-04,RET0368,REP009,audit
2024-09-04,RET0316,REP037,order
2024-09-04,RET0261,REP041,order
2024-09-04,RET0260,REP037,merchandising
2024-09-04,RET0380,REP025,order
2024-09-04,RET0499,REP043,audit
2024-09-04,RET0383,REP008,audit
2024-09-04,RET0343,REP044,order
2024-09-04,RET0395,REP036,order
2024-09-04,RET0233,REP001,merchandising
2024-09-04,RET0340,REP048,merchandising
2024-09-04,RET0288,REP016,merchandising
2024-09-04,RET0379,REP037,audit
2024-09-04,RET0385,REP009,order
2024-09-06,RET0447,REP045,order
2024-09-06,RET0253,REP027,merchandising
2024-09-06,RET0300,REP012,audit
2024-09-06,RET0194,REP047,merchandising
2024-09-06,RET0422,REP016,merchandising
2024-09-06,RET0232,REP023,order
2024-09-06,RET0300,REP032,audit
2024-09-06,RET0093,REP004,audit
2024-09-06,RET0056,REP021,audit
2024-09-06,RET0441,REP050,audit
2024-09-06,RET0211,REP030,merchandising
2024-09-06,RET0235,REP045,order
2024-09-06,RET0266,REP035,audit
2024-09-06,RET0201,REP010,merchandising
2024-09-06,RET0423,REP027,audit
2024-09-06,RET0288,REP005,merchandising
2024-09-06,RET0383,REP028,audit
2024-09-06,RET0208,REP006,merchandising
2024-09-06,RET0390,REP039,audit
2024-09-06,RET0030,REP048,audit
2024-09-06,RET0424,REP035,merchandising
2024-09-06,RET0445,REP024,order
2024-09-06,RET0309,REP043,audit
2024-09-06,RET0316,REP020,merchandising
2024-09-06,RET0097,REP023,order
2024-09-06,RET0269,REP049,order
2024-09-06,RET0050,REP031,audit
2024-09-06,RET0174,REP008,merchandising
2024-09-06,RET0384,REP033,audit
2024-09-06,RET0277,REP039,merchandising
2024-09-06,RET0396,REP038,audit
2024-09-06,RET0284,REP035,audit
2024-09-06,RET0402,REP024,order
2024-09-06,RET0263,REP046,audit
2024-09-06,RET0122,REP026,order
2024-09-06,RET0406,REP026,merchandising
2024-09-06,RET0138,REP035,audit
2024-09-06,RET0166,REP018,merchandising
2024-09-06,RET0408,REP041,merchandising
2024-09-06,RET0178,REP044,audit
2024-09-06,RET0476,REP048,audit
2024-09-06,RET0236,REP050,merchandising
2024-09-06,RET0131,REP001,merchandising
2024-09-06,RET0282,REP023,order
2024-09-08,RET0221,REP049,merchandising
2024-09-08,RET0410,REP036,order
2024-09-08,RET0046,REP003,audit
2024-09-08,RET0043,REP024,merchandising
2024-09-08,RET0233,REP023,merchandising
2024-09-08,RET0048,REP008,merchandising
2024-09-08,RET0480,REP046,audit
2024-09-08,RET0363,REP045,order
2024-09-08,RET0126,REP001,merchandising
2024-09-08,RET0322,REP023,merchandising
2024-09-08,RET0240,REP046,merchandising
2024-09-08,RET0106,REP027,audit
2024-09-08,RET0267,REP018,merchandising
2024-09-08,RET0104,REP011,audit
2024-09-08,RET0365,REP007,audit
2024-09-08,RET0324,REP010,audit
2024-09-08,RET0397,REP023,order
2024-09-08,RET0288,REP021,merchandising
2024-09-08,RET0354,REP026,audit
2024-09-08,RET0044,REP034,audit
2024-09-08,RET0368,REP039,order
2024-09-08,RET0201,REP024,audit
2024-09-08,RET0202,REP004,merchandising
2024-09-08,RET0172,REP025,merchandising
2024-09-08,RET0363,REP010,order
2024-09-08,RET0189,REP024,merchandising
2024-09-08,RET0285,REP022,audit
2024-09-08,RET0305,REP027,order
2024-09-08,RET0026,REP027,order
2024-09-08,RET0155,REP022,order
2024-09-08,RET0105,REP046,merchandising
2024-09-08,RET0005,REP020,order
2024-09-10,RET0380,REP030,merchandising
2024-09-10,RET0002,REP008,order
2024-09-10,RET0151,REP003,merchandising
2024-09-10,RET0279,REP029,order
2024-09-10,RET0446,REP017,order
2024-09-10,RET0001,REP025,audit
2024-09-10,RET0068,REP022,merchandising
2024-09-10,RET0301,REP024,audit
2024-09-10,RET0438,REP049,merchandising
2024-09-10,RET0407,REP001,merchandising
2024-09-10,RET0308,REP006,audit
2024-09-10,RET0067,REP005,order
2024-09-10,RET0245,REP014,merchandising
2024-09-10,RET0495,REP025,audit
2024-09-10,RET0176,REP031,merchandising
2024-09-10,RET0339,REP024,merchandising
2024-09-10,RET0036,REP011,audit
2024-09-10,RET0001,REP007,audit
2024-09-10,RET0322,REP045,merchandising
2024-09-10,RET0274,REP049,order
2024-09-10,RET0470,REP018,order
2024-09-10,RET0245,REP031,audit
2024-09-10,RET0341,REP044,order
2024-09-10,RET0268,REP034,merchandising
2024-09-10,RET0411,REP015,order
2024-09-10,RET0073,REP040,order
2024-09-10,RET0094,REP012,audit
2024-09-10,RET0302,REP031,merchandising
2024-09-10,RET0298,REP002,audit
2024-09-10,RET0357,REP035,audit
2024-09-10,RET0342,REP016,merchandising
2024-09-10,RET0135,REP025,audit
2024-09-10,RET0205,REP044,merchandising
2024-09-10,RET0270,REP013,merchandising
2024-09-10,RET0228,REP047,merchandising
2024-09-10,RET0203,REP011,merchandising
2024-09-10,RET0194,REP024,audit
2024-09-10,RET0147,REP003,audit
2024-09-10,RET0271,REP003,order
2024-09-12,RET0453,REP042,audit
2024-09-12,RET0316,REP014,order
2024-09-12,RET0458,REP049,audit
2024-09-12,RET0417,REP042,audit
2024-09-12,RET0469,REP023,audit
2024-09-12,RET0183,REP002,merchandising
2024-09-12,RET0399,REP018,merchandising
2024-09-12,RET0075,REP043,audit
2024-09-12,RET0320,REP005,audit
2024-09-12,RET0196,REP009,merchandising
2024-09-12,RET0282,REP024,merchandising
2024-09-12,RET0372,REP024,order
2024-09-12,RET0323,REP036,merchandising
2024-09-12,RET0105,REP012,audit
2024-09-12,RET0227,REP048,order
2024-09-12,RET0137,REP045,audit
2024-09-12,RET0323,REP041,merchandising
2024-09-12,RET0270,REP025,audit
2024-09-12,RET0183,REP028,audit
2024-09-12,RET0104,REP005,order
2024-09-12,RET0020,REP023,order
2024-09-12,RET0139,REP018,merchandising
2024-09-14,RET0187,REP007,merchandising
2024-09-14,RET0232,REP020,merchandising
2024-09-14,RET0240,REP013,audit
2024-09-14,RET0073,REP001,merchandising
2024-09-14,RET0318,REP036,order
2024-09-14,RET0374,REP037,audit
2024-09-14,RET0354,REP042,audit
2024-09-14,RET0290,REP007,order
2024-09-14,RET0136,REP031,order
2024-09-14,RET0118,REP018,order
2024-09-14,RET0050,REP029,order
2024-09-14,RET0189,REP024,order
2024-09-14,RET0274,REP016,order
2024-09-14,RET0187,REP046,merchandising
2024-09-14,RET0155,REP040,order
2024-09-14,RET0475,REP001,audit
2024-09-14,RET0397,REP013,merchandising
2024-09-14,RET0324,REP039,audit
2024-09-14,RET0240,REP018,order
2024-09-14,RET0216,REP049,order
2024-09-14,RET0361,REP038,order
2024-09-14,RET0223,REP005,audit
2024-09-14,RET0185,REP012,order
2024-09-14,RET0074,REP036,audit
2024-09-14,RET0021,REP017,merchandising
2024-09-14,RET0498,REP026,audit
2024-09-14,RET0127,REP028,order
2024-09-14,RET0232,REP050,order
2024-09-14,RET0472,REP037,audit
2024-09-14,RET0210,REP036,order
2024-09-14,RET0121,REP030,audit
2024-09-14,RET0413,REP033,order
2024-09-14,RET0203,REP018,audit
2024-09-14,RET0159,REP035,merchandising
2024-09-14,RET0425,REP028,order
2024-09-14,RET0480,REP044,audit
2024-09-14,RET0182,REP027,audit
2024-09-16,RET0480,REP004,audit
2024-09-16,RET0365,REP030,audit
2024-09-16,RET0483,REP017,merchandising
2024-09-16,RET0218,REP030,order
2024-09-16,RET0093,REP026,order
2024-09-16,RET0412,REP045,merchandising
2024-09-16,RET0094,REP014,audit
2024-09-16,RET0168,REP012,audit
2024-09-16,RET0181,REP007,order
2024-09-16,RET0182,REP034,merchandising
2024-09-16,RET0033,REP016,merchandising
2024-09-16,RET0497,REP008,audit
2024-09-16,RET0079,REP016,audit
2024-09-16,RET0370,REP009,order
2024-09-16,RET0475,REP028,audit
2024-09-16,RET0353,REP005,audit
2024-09-16,RET0458,REP003,merchandising
2024-09-16,RET0171,REP021,order
2024-09-16,RET0464,REP021,merchandising
2024-09-16,RET0405,REP039,order
2024-09-18,RET0255,REP046,audit
2024-09-18,RET0288,REP012,order
2024-09-18,RET0097,REP040,merchandising
2024-09-18,RET0436,REP001,order
2024-09-18,RET0408,REP009,merchandising
2024-09-18,RET0217,REP009,order
2024-09-18,RET0448,REP014,merchandising
2024-09-18,RET0066,REP002,audit
2024-09-18,RET0161,REP049,audit
2024-09-18,RET0087,REP035,order
2024-09-18,RET0377,REP004,order
2024-09-18,RET0114,REP002,order
2024-09-18,RET0230,REP015,merchandising
2024-09-18,RET0061,REP037,merchandising
2024-09-18,RET0033,REP028,audit
2024-09-18,RET0414,REP002,merchandising
2024-09-18,RET0255,REP026,merchandising
2024-09-18,RET0385,REP044,audit
2024-09-18,RET0193,REP019,audit
2024-09-18,RET0247,REP024,order
2024-09-18,RET0177,REP020,audit
2024-09-18,RET0334,REP034,order
2024-09-18,RET0035,REP036,order
2024-09-18,RET0134,REP023,order
2024-09-18,RET0163,REP041,order
2024-09-18,RET0158,REP008,merchandising
2024-09-18,RET0029,REP042,audit
2024-09-20,RET0310,REP029,order
2024-09-20,RET0401,REP011,audit
2024-09-20,RET0335,REP015,order
2024-09-20,RET0441,REP023,merchandising
2024-09-20,RET0044,REP032,audit
2024-09-20,RET0397,REP013,audit
2024-09-20,RET0397,REP008,merchandising
2024-09-20,RET0120,REP020,order
2024-09-20,RET0261,REP049,audit
2024-09-20,RET0208,REP002,audit
2024-09-20,RET0143,REP011,merchandising
2024-09-20,RET0045,REP025,merchandising
2024-09-20,RET0272,REP014,audit
2024-09-20,RET0297,REP021,merchandising
2024-09-20,RET0355,REP049,order
2024-09-20,RET0210,REP020,order
2024-09-20,RET0373,REP039,order
2024-09-20,RET0328,REP048,merchandising
2024-09-20,RET0013,REP005,merchandising
2024-09-20,RET0291,REP002,merchandising
2024-09-20,RET0489,REP045,merchandising
2024-09-20,RET0022,REP048,order
2024-09-20,RET0360,REP048,order
2024-09-20,RET0080,REP004,audit
2024-09-20,RET0099,REP006,order
2024-09-20,RET0297,REP031,order
2024-09-20,RET0058,REP027,order
2024-09-20,RET0295,REP020,merchandising
2024-09-20,RET0244,REP049,audit
2024-09-20,RET0471,REP043,audit
2024-09-20,RET0489,REP024,merchandising
2024-09-20,RET0444,REP039,audit
2024-09-20,RET0186,REP037,order
2024-09-20,RET0139,REP037,audit
2024-09-20,RET0070,REP001,order
2024-09-20,RET0074,REP025,order
2024-09-20,RET0484,REP011,merchandising
2024-09-20,RET0158,REP012,merchandising
2024-09-20,RET0426,REP028,merchandising
2024-09-20,RET0123,REP045,audit
2024-09-22,RET0361,REP032,merchandising
2024-09-22,RET0277,REP046,audit
2024-09-22,RET0486,REP048,order
2024-09-22,RET0127,REP005,order
2024-09-22,RET0204,REP047,order
2024-09-22,RET0136,REP019,merchandising
2024-09-22,RET0315,REP010,order
2024-09-22,RET0406,REP044,order
2024-09-22,RET0115,REP040,audit
2024-09-22,RET0352,REP024,audit
2024-09-22,RET0300,REP018,audit
2024-09-22,RET0395,REP021,order
2024-09-22,RET0389,REP050,merchandising
2024-09-22,RET0331,REP049,audit
2024-09-22,RET0155,REP009,order
2024-09-22,RET0088,REP040,audit
2024-09-22,RET0027,REP040,merchandising
2024-09-22,RET0292,REP002,merchandising
2024-09-22,RET0346,REP008,audit
2024-09-22,RET0174,REP016,merchandising
2024-09-22,RET0302,REP028,merchandising
2024-09-22,RET0277,REP050,order
2024-09-22,RET0034,REP014,order
2024-09-22,RET0008,REP007,order
2024-09-22,RET0479,REP009,order
2024-09-22,RET0063,REP034,merchandising
2024-09-22,RET0213,REP034,merchandising
2024-09-22,RET0028,REP008,audit
2024-09-22,RET0487,REP013,order
2024-09-22,RET0457,REP026,order
2024-09-22,RET0214,REP040,audit
2024-09-22,RET0035,REP015,merchandising
2024-09-22,RET0145,REP033,audit
2024-09-22,RET0198,REP048,audit
2024-09-22,RET0002,REP015,merchandising
2024-09-22,RET0379,REP002,order
2024-09-22,RET0484,REP038,merchandising
2024-09-22,RET0018,REP029,audit
2024-09-22,RET0391,REP037,audit
2024-09-22,RET0428,REP007,merchandising
2024-09-22,RET0461,REP005,merchandising
2024-09-22,RET0399,REP050,order
2024-09-22,RET0103,REP039,audit
2024-09-22,RET0494,REP040,audit
2024-09-22,RET0346,REP002,merchandising
2024-09-22,RET0215,REP013,merchandising
2024-09-22,RET0459,REP031,merchandising
2024-09-22,RET0314,REP026,merchandising
2024-09-22,RET0116,REP009,merchandising
2024-09-22,RET0064,REP005,order
2024-09-22,RET0148,REP004,order
2024-09-22,RET0094,REP047,audit
2024-09-22,RET0224,REP046,order
2024-09-22,RET0329,REP020,audit
2024-09-22,RET0457,REP013,audit
2024-09-22,RET0076,REP007,merchandising
2024-09-22,RET0193,REP021,merchandising
2024-09-22,RET0427,REP010,order
2024-09-24,RET0306,REP023,merchandising
2024-09-24,RET0313,REP005,merchandising
2024-09-24,RET0117,REP040,audit
2024-09-24,RET0227,REP021,merchandising
2024-09-24,RET0354,REP024,audit
2024-09-24,RET0259,REP001,audit
2024-09-24,RET0464,REP028,audit
2024-09-24,RET0440,REP014,merchandising
2024-09-24,RET0499,REP029,audit
2024-09-24,RET0480,REP012,audit
2024-09-24,RET0224,REP018,merchandising
2024-09-24,RET0152,REP026,order
2024-09-24,RET0356,REP043,audit
2024-09-24,RET0471,REP004,audit
2024-09-24,RET0475,REP034,merchandising
2024-09-24,RET0265,REP033,audit
2024-09-24,RET0200,REP004,merchandising
2024-09-24,RET0061,REP010,merchandising
2024-09-24,RET0384,REP011,merchandising
2024-09-24,RET0114,REP014,audit
2024-09-24,RET0041,REP033,merchandising
2024-09-26,RET0369,REP001,audit
2024-09-26,RET0304,REP030,merchandising
2024-09-26,RET0374,REP044,audit
2024-09-26,RET0386,REP017,order
2024-09-26,RET0026,REP039,merchandising
2024-09-26,RET0146,REP008,merchandising
2024-09-26,RET0475,REP042,audit
2024-09-26,RET0061,REP009,merchandising
2024-09-26,RET0500,REP050,audit
2024-09-26,RET0332,REP019,audit
2024-09-26,RET0445,REP022,merchandising
2024-09-26,RET0411,REP045,audit
2024-09-26,RET0124,REP021,merchandising
2024-09-26,RET0203,REP037,merchandising
2024-09-26,RET0385,REP023,order
2024-09-26,RET0355,REP027,merchandising
2024-09-26,RET0277,REP033,audit
2024-09-26,RET0115,REP001,audit
2024-09-26,RET0194,REP002,merchandising
2024-09-26,RET0450,REP037,order
2024-09-26,RET0349,REP033,merchandising
2024-09-26,RET0010,REP001,merchandising
2024-09-26,RET0435,REP041,order
2024-09-26,RET0165,REP047,merchandising
2024-09-26,RET0253,REP004,order
2024-09-26,RET0300,REP012,merchandising
2024-09-26,RET0046,REP004,merchandising
