date,platform,product_id,qty,revenue
2024-07-20,Lazada,PRD1016,5,433839.0
2024-07-20,Lazada,PRD1014,33,1263091.0
2024-07-20,Lazada,PRD1049,7,250110.0
2024-07-20,Lazada,PRD1042,15,879478.0
2024-07-20,TikTokShop,PRD1037,37,2133821.0
2024-07-20,TikTokShop,PRD1016,15,1442701.0
2024-07-20,TikTokShop,PRD1011,15,1319984.0
2024-07-20,TikTokShop,PRD1042,17,1202299.0
2024-07-20,TikTokShop,PRD1034,3,249134.0
2024-07-20,TikTokShop,PRD1006,39,3319946.0
2024-07-21,Shopee,PRD1045,11,481830.0
2024-07-21,Shopee,PRD1021,37,2456439.0
2024-07-21,Shopee,PRD1005,27,945436.0
2024-07-21,Shopee,PRD1003,21,1893891.0
2024-07-21,Shopee,PRD1001,5,497111.0
2024-07-21,Shopee,PRD1049,37,3467965.0
2024-07-21,Shopee,PRD1022,35,2263488.0
2024-07-21,Shopee,PRD1046,37,3451811.0
2024-07-21,Shopee,PRD1036,5,459365.0
2024-07-21,Shopee,PRD1008,13,484663.0
2024-07-21,Shopee,PRD1032,19,1142449.0
2024-07-21,Lazada,PRD1032,33,2901767.0
2024-07-21,Lazada,PRD1017,27,836738.0
2024-07-21,Lazada,PRD1004,39,3074284.0
2024-07-21,Lazada,PRD1033,39,3258869.0
2024-07-21,Lazada,PRD1009,21,1904765.0
2024-07-21,TikTokShop,PRD1042,39,2544753.0
2024-07-21,TikTokShop,PRD1029,29,1107033.0
2024-07-21,TikTokShop,PRD1003,39,1207828.0
2024-07-21,TikTokShop,PRD1006,29,2162484.0
2024-07-21,TikTokShop,PRD1026,39,2642094.0
2024-07-21,TikTokShop,PRD1046,27,2571603.0
2024-07-21,TikTokShop,PRD1028,29,1386682.0
2024-07-21,TikTokShop,PRD1024,1,45743.0
2024-07-21,TikTokShop,PRD1044,39,1654508.0
2024-07-21,TikTokShop,PRD1000,1,66754.0
2024-07-21,TikTokShop,PRD1013,5,328995.0
2024-07-22,Shopee,PRD1033,23,1298032.0
2024-07-22,Shopee,PRD1048,15,863333.0
2024-07-22,Shopee,PRD1023,13,1092451.0
2024-07-22,Shopee,PRD1045,21,678023.0
2024-07-22,Shopee,PRD1003,7,288060.0
2024-07-22,Shopee,PRD1026,5,282804.0
2024-07-22,Shopee,PRD1004,5,420925.0
2024-07-22,Lazada,PRD1004,17,879465.0
2024-07-22,Lazada,PRD1005,27,1832012.0
2024-07-22,Lazada,PRD1043,23,1238023.0
2024-07-22,TikTokShop,PRD1004,35,1981109.0
2024-07-22,TikTokShop,PRD1014,23,1960477.0
2024-07-22,TikTokShop,PRD1006,27,2396413.0
2024-07-22,TikTokShop,PRD1012,33,1279681.0
2024-07-23,Shopee,PRD1006,5,427903.0
2024-07-23,Shopee,PRD1031,35,3074430.0
2024-07-23,Shopee,PRD1039,9,511958.0
2024-07-23,Shopee,PRD1020,3,243343.0
2024-07-23,Shopee,PRD1030,15,1487220.0
2024-07-23,Shopee,PRD1029,27,2531720.0
2024-07-23,Shopee,PRD1045,27,1175595.0
2024-07-23,Shopee,PRD1014,19,578959.0
2024-07-23,Shopee,PRD1009,29,1154823.0
2024-07-23,Lazada,PRD1005,31,1695796.0
2024-07-23,Lazada,PRD1002,17,1524606.0
2024-07-23,Lazada,PRD1007,15,777705.0
2024-07-23,Lazada,PRD1046,5,483332.0
2024-07-23,Lazada,PRD1041,17,1550384.0
2024-07-23,Lazada,PRD1037,11,570960.0
2024-07-23,Lazada,PRD1032,13,805374.0
2024-07-23,Lazada,PRD1025,27,844723.0
2024-07-23,Lazada,PRD1040,33,2850014.0
2024-07-23,Lazada,PRD1027,29,2544342.0
2024-07-23,Lazada,PRD1010,19,802433.0
2024-07-23,TikTokShop,PRD1000,21,1246399.0
2024-07-23,TikTokShop,PRD1030,5,359602.0
2024-07-23,TikTokShop,PRD1004,1,45337.0
2024-07-23,TikTokShop,PRD1011,25,1772016.0
2024-07-23,TikTokShop,PRD1017,21,1049255.0
2024-07-23,TikTokShop,PRD1031,27,1945961.0
2024-07-23,TikTokShop,PRD1028,7,353278.0
2024-07-23,TikTokShop,PRD1018,25,1382488.0
2024-07-24,Shopee,PRD1036,21,2043617.0
2024-07-24,Shopee,PRD1021,11,1008695.0
2024-07-24,Shopee,PRD1013,7,255808.0
2024-07-24,Shopee,PRD1037,35,2464388.0
2024-07-24,Shopee,PRD1042,37,2329482.0
2024-07-24,Shopee,PRD1014,17,780117.0
2024-07-24,Shopee,PRD1007,27,2031915.0
2024-07-24,Shopee,PRD1025,7,694263.0
2024-07-24,Shopee,PRD1049,15,1477076.0
2024-07-24,Lazada,PRD1001,19,742055.0
2024-07-24,Lazada,PRD1024,15,867327.0
2024-07-24,Lazada,PRD1005,33,2705052.0
2024-07-24,Lazada,PRD1043,21,1576769.0
2024-07-24,Lazada,PRD1012,5,425326.0
2024-07-24,Lazada,PRD1047,9,314911.0
2024-07-24,Lazada,PRD1003,19,655609.0
2024-07-24,Lazada,PRD1028,15,1019797.0
2024-07-24,Lazada,PRD1000,17,902283.0
2024-07-24,Lazada,PRD1014,27,2036471.0
2024-07-24,Lazada,PRD1049,31,1505185.0
2024-07-24,Lazada,PRD1021,31,1140214.0
2024-07-24,TikTokShop,PRD1004,21,1043155.0
2024-07-24,TikTokShop,PRD1033,11,721384.0
2024-07-24,TikTokShop,PRD1028,37,3203932.0
2024-07-24,TikTokShop,PRD1011,35,2163618.0
2024-07-24,TikTokShop,PRD1003,25,1338035.0
2024-07-24,TikTokShop,PRD1005,37,1935429.0
2024-07-24,TikTokShop,PRD1008,37,3397491.0
2024-07-24,TikTokShop,PRD1018,39,3402648.0
2024-07-24,TikTokShop,PRD1034,1,65263.0
2024-07-24,TikTokShop,PRD1046,19,1023493.0
2024-07-24,TikTokShop,PRD1041,1,88796.0
2024-07-24,TikTokShop,PRD1029,13,412377.0
2024-07-25,Shopee,PRD1008,19,1070287.0
2024-07-25,Shopee,PRD1012,13,938528.0
2024-07-25,Shopee,PRD1015,11,592565.0
2024-07-25,Shopee,PRD1043,37,3328201.0
2024-07-25,Shopee,PRD1038,37,1268460.0
2024-07-25,Lazada,PRD1047,1,33201.0
2024-07-25,Lazada,PRD1004,19,1235663.0
2024-07-25,Lazada,PRD1031,13,444568.0
2024-07-25,Lazada,PRD1044,33,2252245.0
2024-07-25,Lazada,PRD1023,27,2210742.0
2024-07-25,Lazada,PRD1020,9,695092.0
2024-07-25,Lazada,PRD1002,7,552309.0
2024-07-25,TikTokShop,PRD1034,25,1368906.0
2024-07-25,TikTokShop,PRD1040,39,3750755.0
2024-07-25,TikTokShop,PRD1010,7,217394.0
2024-07-25,TikTokShop,PRD1003,25,1856363.0
2024-07-25,TikTokShop,PRD1000,15,708092.0
2024-07-25,TikTokShop,PRD1011,25,1687790.0
2024-07-25,TikTokShop,PRD1048,37,2452758.0
2024-07-25,TikTokShop,PRD1045,13,555650.0
2024-07-25,TikTokShop,PRD1047,33,2922961.0
2024-07-25,TikTokShop,PRD1029,27,2192817.0
2024-07-25,TikTokShop,PRD1014,1,97161.0
2024-07-25,TikTokShop,PRD1024,9,594502.0
2024-07-26,Shopee,PRD1009,13,1152003.0
2024-07-26,Shopee,PRD1006,11,822180.0
2024-07-26,Shopee,PRD1040,7,538999.0
2024-07-26,Shopee,PRD1048,19,686562.0
2024-07-26,Shopee,PRD1025,11,675100.0
2024-07-26,Shopee,PRD1010,13,1218057.0
2024-07-26,Shopee,PRD1038,19,1226764.0
2024-07-26,Shopee,PRD1000,15,731546.0
2024-07-26,Lazada,PRD1024,23,2140479.0
2024-07-26,Lazada,PRD1021,7,449952.0
2024-07-26,Lazada,PRD1035,31,1825280.0
2024-07-26,Lazada,PRD1016,5,185889.0
2024-07-26,Lazada,PRD1045,31,2311003.0
2024-07-26,Lazada,PRD1025,27,2084913.0
2024-07-26,Lazada,PRD1001,29,1280644.0
2024-07-26,Lazada,PRD1000,17,1141909.0
2024-07-26,TikTokShop,PRD1045,21,1164016.0
2024-07-26,TikTokShop,PRD1038,39,2725278.0
2024-07-26,TikTokShop,PRD1047,9,821604.0
2024-07-26,TikTokShop,PRD1036,23,1900056.0
2024-07-26,TikTokShop,PRD1033,3,131557.0
2024-07-26,TikTokShop,PRD1049,9,870726.0
2024-07-26,TikTokShop,PRD1028,17,764689.0
2024-07-26,TikTokShop,PRD1046,1,77978.0
2024-07-26,TikTokShop,PRD1016,19,1109612.0
2024-07-27,Shopee,PRD1014,33,1234925.0
2024-07-27,Shopee,PRD1009,17,1682710.0
2024-07-27,Shopee,PRD1021,33,2905519.0
2024-07-27,Shopee,PRD1042,35,2529257.0
2024-07-27,Shopee,PRD1040,3,296213.0
2024-07-27,Shopee,PRD1032,31,1367215.0
2024-07-27,Shopee,PRD1007,13,925169.0
2024-07-27,Shopee,PRD1024,23,951663.0
2024-07-27,Shopee,PRD1020,19,606522.0
2024-07-27,Shopee,PRD1038,31,2396663.0
2024-07-27,Shopee,PRD1008,9,415761.0
2024-07-27,Lazada,PRD1033,9,352727.0
2024-07-27,Lazada,PRD1042,27,2584779.0
2024-07-27,Lazada,PRD1020,1,90590.0
2024-07-27,Lazada,PRD1039,17,1375229.0
2024-07-27,TikTokShop,PRD1043,35,2228724.0
2024-07-27,TikTokShop,PRD1006,25,835656.0
2024-07-27,TikTokShop,PRD1001,17,1302307.0
2024-07-27,TikTokShop,PRD1041,1,42161.0
2024-07-27,TikTokShop,PRD1024,1,90198.0
2024-07-27,TikTokShop,PRD1048,13,459965.0
2024-07-27,TikTokShop,PRD1033,29,1352362.0
2024-07-27,TikTokShop,PRD1034,1,58810.0
2024-07-27,TikTokShop,PRD1010,5,314177.0
2024-07-27,TikTokShop,PRD1004,19,881007.0
2024-07-27,TikTokShop,PRD1028,1,48432.0
2024-07-27,TikTokShop,PRD1045,37,3610764.0
2024-07-28,Shopee,PRD1015,11,580078.0
2024-07-28,Shopee,PRD1038,37,3576119.0
2024-07-28,Shopee,PRD1028,9,606815.0
2024-07-28,Shopee,PRD1022,39,2152055.0
2024-07-28,Lazada,PRD1016,1,73480.0
2024-07-28,Lazada,PRD1005,23,1261560.0
2024-07-28,Lazada,PRD1007,37,1910855.0
2024-07-28,Lazada,PRD1031,23,1895715.0
2024-07-28,Lazada,PRD1037,33,1659091.0
2024-07-28,Lazada,PRD1010,9,479113.0
2024-07-28,Lazada,PRD1043,19,1344036.0
2024-07-28,Lazada,PRD1028,23,1247885.0
2024-07-28,Lazada,PRD1046,13,545083.0
2024-07-28,TikTokShop,PRD1018,33,1004379.0
2024-07-28,TikTokShop,PRD1048,1,64900.0
2024-07-28,TikTokShop,PRD1000,9,686741.0
2024-07-29,Shopee,PRD1035,27,2239054.0
2024-07-29,Shopee,PRD1004,29,1031891.0
2024-07-29,Shopee,PRD1008,39,3237499.0
2024-07-29,Shopee,PRD1040,19,650484.0
2024-07-29,Shopee,PRD1043,7,285500.0
2024-07-29,Shopee,PRD1005,11,366722.0
2024-07-29,Lazada,PRD1022,37,2974143.0
2024-07-29,Lazada,PRD1044,13,749098.0
2024-07-29,Lazada,PRD1043,15,1485513.0
2024-07-29,Lazada,PRD1026,29,1565069.0
2024-07-29,Lazada,PRD1021,9,708190.0
2024-07-29,Lazada,PRD1016,17,665566.0
2024-07-29,TikTokShop,PRD1029,7,215739.0
2024-07-29,TikTokShop,PRD1013,17,1062738.0
2024-07-29,TikTokShop,PRD1049,39,2381361.0
2024-07-29,TikTokShop,PRD1007,19,1513745.0
2024-07-29,TikTokShop,PRD1047,31,3031401.0
2024-07-29,TikTokShop,PRD1028,39,1947876.0
2024-07-29,TikTokShop,PRD1034,17,1279419.0
2024-07-29,TikTokShop,PRD1038,3,277380.0
2024-07-29,TikTokShop,PRD1040,7,494356.0
2024-07-29,TikTokShop,PRD1023,33,2292258.0
2024-07-29,TikTokShop,PRD1018,9,709133.0
2024-07-30,Shopee,PRD1035,17,986255.0
2024-07-30,Shopee,PRD1014,11,731151.0
2024-07-30,Shopee,PRD1000,23,2237170.0
2024-07-30,Shopee,PRD1007,31,2925311.0
2024-07-30,Shopee,PRD1045,29,1862100.0
2024-07-30,Shopee,PRD1027,13,1016053.0
2024-07-30,Shopee,PRD1034,15,1497832.0
2024-07-30,Shopee,PRD1021,1,33911.0
2024-07-30,Shopee,PRD1048,17,546219.0
2024-07-30,Shopee,PRD1001,11,371654.0
2024-07-30,Shopee,PRD1038,17,1258702.0
2024-07-30,Lazada,PRD1014,13,754232.0
2024-07-30,Lazada,PRD1016,31,1571325.0
2024-07-30,Lazada,PRD1038,25,1632909.0
2024-07-30,Lazada,PRD1012,17,1224934.0
2024-07-30,Lazada,PRD1048,29,1593226.0
2024-07-30,TikTokShop,PRD1031,29,2158994.0
2024-07-30,TikTokShop,PRD1014,37,1767105.0
2024-07-30,TikTokShop,PRD1044,1,51524.0
2024-07-30,TikTokShop,PRD1002,21,1860723.0
2024-07-30,TikTokShop,PRD1046,39,3435012.0
2024-07-30,TikTokShop,PRD1024,19,1439999.0
2024-07-30,TikTokShop,PRD1003,3,111353.0
2024-07-30,TikTokShop,PRD1017,21,1588162.0
2024-07-30,TikTokShop,PRD1039,29,2247023.0
2024-07-31,Shopee,PRD1043,27,2298037.0
2024-07-31,Shopee,PRD1032,1,72320.0
2024-07-31,Shopee,PRD1026,3,242365.0
2024-07-31,Shopee,PRD1004,31,2397486.0
2024-07-31,Lazada,PRD1023,13,1238001.0
2024-07-31,Lazada,PRD1035,1,51209.0
2024-07-31,Lazada,PRD1044,1,52578.0
2024-07-31,Lazada,PRD1008,3,153913.0
2024-07-31,TikTokShop,PRD1010,27,2280721.0
2024-07-31,TikTokShop,PRD1002,5,317469.0
2024-07-31,TikTokShop,PRD1033,5,439708.0
2024-07-31,TikTokShop,PRD1047,31,2931767.0
2024-07-31,TikTokShop,PRD1007,39,3856386.0
2024-07-31,TikTokShop,PRD1032,19,891886.0
2024-07-31,TikTokShop,PRD1039,35,2938591.0
2024-08-01,Shopee,PRD1014,37,2198724.0
2024-08-01,Shopee,PRD1008,23,1174436.0
2024-08-01,Shopee,PRD1003,33,2817360.0
2024-08-01,Shopee,PRD1035,15,1294912.0
2024-08-01,Lazada,PRD1036,33,2809036.0
2024-08-01,Lazada,PRD1023,29,1394247.0
2024-08-01,Lazada,PRD1032,3,288851.0
2024-08-01,Lazada,PRD1014,7,512899.0
2024-08-01,Lazada,PRD1007,39,1860812.0
2024-08-01,Lazada,PRD1028,27,953208.0
2024-08-01,Lazada,PRD1041,11,670788.0
2024-08-01,Lazada,PRD1015,17,1451963.0
2024-08-01,TikTokShop,PRD1030,33,1394865.0
2024-08-01,TikTokShop,PRD1013,37,3647678.0
2024-08-01,TikTokShop,PRD1041,5,492546.0
2024-08-01,TikTokShop,PRD1032,27,1841965.0
2024-08-01,TikTokShop,PRD1036,39,2987554.0
2024-08-01,TikTokShop,PRD1031,27,1077906.0
2024-08-01,TikTokShop,PRD1003,27,932229.0
2024-08-01,TikTokShop,PRD1001,17,1163442.0
2024-08-01,TikTokShop,PRD1048,23,1933924.0
2024-08-01,TikTokShop,PRD1002,23,1746507.0
2024-08-01,TikTokShop,PRD1022,33,2676558.0
2024-08-02,Shopee,PRD1019,31,2224032.0
2024-08-02,Shopee,PRD1042,23,1287435.0
2024-08-02,Shopee,PRD1009,7,402928.0
2024-08-02,Shopee,PRD1048,17,985581.0
2024-08-02,Shopee,PRD1006,21,1900204.0
2024-08-02,Lazada,PRD1002,17,661857.0
2024-08-02,Lazada,PRD1028,37,1606509.0
2024-08-02,Lazada,PRD1003,17,806582.0
2024-08-02,Lazada,PRD1026,39,1766978.0
2024-08-02,Lazada,PRD1045,13,882795.0
2024-08-02,Lazada,PRD1024,11,745910.0
2024-08-02,Lazada,PRD1025,27,1643623.0
2024-08-02,Lazada,PRD1011,25,1976596.0
2024-08-02,Lazada,PRD1048,33,1577730.0
2024-08-02,Lazada,PRD1017,9,732143.0
2024-08-02,TikTokShop,PRD1018,33,997257.0
2024-08-02,TikTokShop,PRD1001,21,1577043.0
2024-08-02,TikTokShop,PRD1013,37,2285214.0
2024-08-02,TikTokShop,PRD1036,27,2091024.0
2024-08-02,TikTokShop,PRD1012,19,1575984.0
2024-08-02,TikTokShop,PRD1020,7,589111.0
2024-08-02,TikTokShop,PRD1004,17,988182.0
2024-08-02,TikTokShop,PRD1047,7,519166.0
2024-08-02,TikTokShop,PRD1014,25,1803284.0
2024-08-02,TikTokShop,PRD1017,9,441516.0
2024-08-02,TikTokShop,PRD1030,29,1599182.0
2024-08-03,Shopee,PRD1045,39,3075431.0
2024-08-03,Shopee,PRD1005,37,3534336.0
2024-08-03,Shopee,PRD1001,9,562908.0
2024-08-03,Shopee,PRD1006,1,65839.0
2024-08-03,Shopee,PRD1018,19,1355879.0
2024-08-03,Lazada,PRD1033,37,2698419.0
2024-08-03,Lazada,PRD1034,29,1479072.0
2024-08-03,Lazada,PRD1028,3,277505.0
2024-08-03,Lazada,PRD1017,33,2559749.0
2024-08-03,Lazada,PRD1000,25,1323438.0
2024-08-03,Lazada,PRD1002,9,737750.0
2024-08-03,Lazada,PRD1012,37,2180803.0
2024-08-03,Lazada,PRD1022,1,92476.0
2024-08-03,Lazada,PRD1008,33,2016069.0
2024-08-03,Lazada,PRD1039,33,1165312.0
2024-08-03,Lazada,PRD1018,3,161204.0
2024-08-03,TikTokShop,PRD1018,37,1446982.0
2024-08-03,TikTokShop,PRD1049,1,33983.0
2024-08-03,TikTokShop,PRD1015,31,1974741.0
2024-08-03,TikTokShop,PRD1038,11,660822.0
2024-08-03,TikTokShop,PRD1019,29,904700.0
2024-08-03,TikTokShop,PRD1024,19,1733679.0
2024-08-03,TikTokShop,PRD1012,25,1363194.0
2024-08-03,TikTokShop,PRD1005,5,259568.0
2024-08-03,TikTokShop,PRD1021,19,1453456.0
2024-08-03,TikTokShop,PRD1034,19,1553043.0
2024-08-03,TikTokShop,PRD1039,33,3092174.0
2024-08-04,Shopee,PRD1027,19,1144296.0
2024-08-04,Shopee,PRD1049,11,693797.0
2024-08-04,Shopee,PRD1009,27,1921242.0
2024-08-04,Shopee,PRD1045,1,89382.0
2024-08-04,Shopee,PRD1022,11,1011703.0
2024-08-04,Lazada,PRD1027,25,1138369.0
2024-08-04,Lazada,PRD1024,31,3073285.0
2024-08-04,Lazada,PRD1019,37,1247300.0
2024-08-04,Lazada,PRD1035,37,1395259.0
2024-08-04,Lazada,PRD1007,9,399850.0
2024-08-04,Lazada,PRD1010,1,90949.0
2024-08-04,TikTokShop,PRD1039,29,1380132.0
2024-08-04,TikTokShop,PRD1019,35,1671374.0
2024-08-04,TikTokShop,PRD1036,29,2141428.0
2024-08-05,Shopee,PRD1016,19,1766613.0
2024-08-05,Shopee,PRD1019,19,1848959.0
2024-08-05,Shopee,PRD1020,17,1236922.0
2024-08-05,Shopee,PRD1003,15,1082251.0
2024-08-05,Shopee,PRD1008,35,2355991.0
2024-08-05,Lazada,PRD1033,1,86604.0
2024-08-05,Lazada,PRD1019,23,972198.0
2024-08-05,Lazada,PRD1015,7,361435.0
2024-08-05,Lazada,PRD1023,39,3311539.0
2024-08-05,Lazada,PRD1001,13,1021027.0
2024-08-05,Lazada,PRD1038,29,2527333.0
2024-08-05,Lazada,PRD1034,1,94177.0
2024-08-05,Lazada,PRD1021,29,2039548.0
2024-08-05,Lazada,PRD1035,37,2049892.0
2024-08-05,TikTokShop,PRD1043,11,910123.0
2024-08-05,TikTokShop,PRD1049,29,1256636.0
2024-08-05,TikTokShop,PRD1005,19,1716263.0
2024-08-05,TikTokShop,PRD1028,19,1041771.0
2024-08-05,TikTokShop,PRD1011,9,303580.0
2024-08-05,TikTokShop,PRD1048,15,1181850.0
2024-08-05,TikTokShop,PRD1029,39,2650578.0
2024-08-05,TikTokShop,PRD1017,39,2427755.0
2024-08-05,TikTokShop,PRD1046,23,1767085.0
2024-08-05,TikTokShop,PRD1033,29,2374767.0
2024-08-05,TikTokShop,PRD1031,9,348879.0
2024-08-06,Shopee,PRD1046,37,3385771.0
2024-08-06,Shopee,PRD1047,7,268974.0
2024-08-06,Shopee,PRD1008,35,2202428.0
2024-08-06,Shopee,PRD1021,37,3555621.0
2024-08-06,Shopee,PRD1003,3,118780.0
2024-08-06,Shopee,PRD1048,21,1089081.0
2024-08-06,Lazada,PRD1011,1,98548.0
2024-08-06,Lazada,PRD1049,17,1624522.0
2024-08-06,Lazada,PRD1023,39,3322564.0
2024-08-06,Lazada,PRD1016,7,457715.0
2024-08-06,Lazada,PRD1019,39,1284215.0
2024-08-06,Lazada,PRD1031,33,3165578.0
2024-08-06,Lazada,PRD1037,27,1038030.0
2024-08-06,Lazada,PRD1048,35,2713924.0
2024-08-06,TikTokShop,PRD1032,21,1668880.0
2024-08-06,TikTokShop,PRD1028,35,1260109.0
2024-08-06,TikTokShop,PRD1022,33,1286084.0
2024-08-06,TikTokShop,PRD1043,13,1134779.0
2024-08-06,TikTokShop,PRD1039,17,1600460.0
2024-08-06,TikTokShop,PRD1025,15,764150.0
2024-08-07,Shopee,PRD1013,7,293507.0
2024-08-07,Shopee,PRD1006,3,121725.0
2024-08-07,Shopee,PRD1001,5,325043.0
2024-08-07,Shopee,PRD1026,7,641366.0
2024-08-07,Shopee,PRD1008,35,1064715.0
2024-08-07,Shopee,PRD1022,3,243966.0
2024-08-07,Shopee,PRD1009,3,241386.0
2024-08-07,Shopee,PRD1034,31,2801324.0
2024-08-07,Shopee,PRD1045,5,460419.0
2024-08-07,Lazada,PRD1046,19,1118002.0
2024-08-07,Lazada,PRD1026,1,82671.0
2024-08-07,Lazada,PRD1044,9,456613.0
2024-08-07,Lazada,PRD1001,23,2030010.0
2024-08-07,Lazada,PRD1031,39,3592358.0
2024-08-07,Lazada,PRD1039,31,1098938.0
2024-08-07,Lazada,PRD1021,1,97206.0
2024-08-07,TikTokShop,PRD1010,3,184475.0
2024-08-07,TikTokShop,PRD1031,1,85511.0
2024-08-07,TikTokShop,PRD1041,15,1385704.0
2024-08-07,TikTokShop,PRD1021,25,1199646.0
2024-08-07,TikTokShop,PRD1038,15,1191887.0
2024-08-08,Shopee,PRD1041,29,2371855.0
2024-08-08,Shopee,PRD1033,23,1444645.0
2024-08-08,Shopee,PRD1022,21,1149147.0
2024-08-08,Shopee,PRD1029,9,768029.0
2024-08-08,Shopee,PRD1026,5,175562.0
2024-08-08,Shopee,PRD1000,15,536815.0
2024-08-08,Shopee,PRD1010,37,3208708.0
2024-08-08,Shopee,PRD1019,11,957247.0
2024-08-08,Lazada,PRD1010,5,251023.0
2024-08-08,Lazada,PRD1043,23,1105565.0
2024-08-08,Lazada,PRD1046,35,1551522.0
2024-08-08,Lazada,PRD1037,3,154692.0
2024-08-08,Lazada,PRD1018,37,2259576.0
2024-08-08,TikTokShop,PRD1041,9,442489.0
2024-08-08,TikTokShop,PRD1022,13,593183.0
2024-08-08,TikTokShop,PRD1007,5,387152.0
2024-08-08,TikTokShop,PRD1001,7,542781.0
2024-08-08,TikTokShop,PRD1016,37,1699966.0
2024-08-09,Shopee,PRD1023,17,516551.0
2024-08-09,Shopee,PRD1019,21,1233758.0
2024-08-09,Shopee,PRD1008,11,379985.0
2024-08-09,Shopee,PRD1022,23,1956473.0
2024-08-09,Lazada,PRD1007,9,858178.0
2024-08-09,Lazada,PRD1004,39,2755330.0
2024-08-09,Lazada,PRD1046,33,2489353.0
2024-08-09,Lazada,PRD1037,17,1594498.0
2024-08-09,Lazada,PRD1044,9,624292.0
2024-08-09,Lazada,PRD1033,23,1501049.0
2024-08-09,Lazada,PRD1049,19,704166.0
2024-08-09,Lazada,PRD1014,13,1055371.0
2024-08-09,Lazada,PRD1040,33,3202400.0
2024-08-09,TikTokShop,PRD1047,27,2499703.0
2024-08-09,TikTokShop,PRD1041,13,1237339.0
2024-08-09,TikTokShop,PRD1029,9,532833.0
2024-08-09,TikTokShop,PRD1021,9,861106.0
2024-08-09,TikTokShop,PRD1023,21,1449648.0
2024-08-09,TikTokShop,PRD1019,25,1189690.0
2024-08-09,TikTokShop,PRD1034,19,1007850.0
2024-08-10,Shopee,PRD1048,13,547627.0
2024-08-10,Shopee,PRD1025,31,2359652.0
2024-08-10,Shopee,PRD1038,39,2565528.0
2024-08-10,Shopee,PRD1019,1,70849.0
2024-08-10,Lazada,PRD1012,31,1805210.0
2024-08-10,Lazada,PRD1023,21,1205017.0
2024-08-10,Lazada,PRD1020,13,1140635.0
2024-08-10,Lazada,PRD1043,29,1300976.0
2024-08-10,Lazada,PRD1015,25,883092.0
2024-08-10,TikTokShop,PRD1002,33,2203570.0
2024-08-10,TikTokShop,PRD1047,31,1861369.0
2024-08-10,TikTokShop,PRD1008,13,922080.0
2024-08-10,TikTokShop,PRD1046,13,1161118.0
2024-08-10,TikTokShop,PRD1044,1,34922.0
2024-08-10,TikTokShop,PRD1043,31,2422374.0
2024-08-10,TikTokShop,PRD1009,1,70276.0
2024-08-11,Shopee,PRD1002,39,2011639.0
2024-08-11,Shopee,PRD1045,17,1042934.0
2024-08-11,Shopee,PRD1038,17,1152549.0
2024-08-11,Shopee,PRD1003,19,1018635.0
2024-08-11,Shopee,PRD1009,17,881692.0
2024-08-11,Shopee,PRD1019,17,728641.0
2024-08-11,Shopee,PRD1030,33,2347780.0
2024-08-11,Shopee,PRD1027,21,1435348.0
2024-08-11,Lazada,PRD1046,23,2046739.0
2024-08-11,Lazada,PRD1033,35,1074350.0
2024-08-11,Lazada,PRD1023,11,874899.0
2024-08-11,Lazada,PRD1032,25,2498169.0
2024-08-11,Lazada,PRD1036,29,2694305.0
2024-08-11,Lazada,PRD1027,9,781347.0
2024-08-11,Lazada,PRD1001,33,3216834.0
2024-08-11,Lazada,PRD1000,37,3232166.0
2024-08-11,Lazada,PRD1024,29,1833608.0
2024-08-11,Lazada,PRD1045,33,1952475.0
2024-08-11,TikTokShop,PRD1034,21,1157151.0
2024-08-11,TikTokShop,PRD1033,15,757072.0
2024-08-11,TikTokShop,PRD1005,33,2195920.0
2024-08-11,TikTokShop,PRD1002,1,32303.0
2024-08-11,TikTokShop,PRD1013,11,1068690.0
2024-08-11,TikTokShop,PRD1004,3,206590.0
2024-08-11,TikTokShop,PRD1023,15,1198408.0
2024-08-11,TikTokShop,PRD1024,39,1817710.0
2024-08-11,TikTokShop,PRD1042,27,1416442.0
2024-08-11,TikTokShop,PRD1035,35,1604318.0
2024-08-12,Shopee,PRD1049,13,1163580.0
2024-08-12,Shopee,PRD1036,19,1895626.0
2024-08-12,Shopee,PRD1000,37,3545593.0
2024-08-12,Shopee,PRD1006,29,1993514.0
2024-08-12,Shopee,PRD1042,1,94632.0
2024-08-12,Shopee,PRD1026,37,2496985.0
2024-08-12,Shopee,PRD1019,3,295696.0
2024-08-12,Shopee,PRD1007,35,1597541.0
2024-08-12,Shopee,PRD1001,35,3178034.0
2024-08-12,Lazada,PRD1030,21,957439.0
2024-08-12,Lazada,PRD1036,9,465032.0
2024-08-12,Lazada,PRD1043,17,566858.0
2024-08-12,Lazada,PRD1045,3,213151.0
2024-08-12,Lazada,PRD1048,23,840624.0
2024-08-12,Lazada,PRD1022,17,1400545.0
2024-08-12,Lazada,PRD1047,37,2521014.0
2024-08-12,Lazada,PRD1037,25,1049979.0
2024-08-12,Lazada,PRD1021,27,929699.0
2024-08-12,Lazada,PRD1044,17,1116849.0
2024-08-12,TikTokShop,PRD1041,25,1860266.0
2024-08-12,TikTokShop,PRD1039,7,695117.0
2024-08-12,TikTokShop,PRD1007,9,791425.0
2024-08-12,TikTokShop,PRD1004,19,1763963.0
2024-08-12,TikTokShop,PRD1016,13,408923.0
2024-08-12,TikTokShop,PRD1001,33,1894449.0
