date,distributor_id,product_id,qty,gross_sales,discount,net_sales
2024-04-21,DIST018,PRD1013,396,25478298.0,2360303.0,23117995.0
2024-04-21,DIST018,PRD1034,287,7266953.0,209347.0,7057606.0
2024-04-21,DIST018,PRD1036,318,20621176.0,1055282.0,19565894.0
2024-04-21,DIST028,PRD1045,426,14933957.0,798031.0,14135926.0
2024-04-21,DIST028,PRD1044,462,14225809.0,1299974.0,12925835.0
2024-04-21,DIST028,PRD1032,160,9272915.0,203697.0,9069218.0
2024-04-21,DIST028,PRD1040,400,21356222.0,1540130.0,19816092.0
2024-04-21,DIST028,PRD1024,192,9249606.0,745462.0,8504144.0
2024-04-21,DIST028,PRD1037,435,31413811.0,1094258.0,30319553.0
2024-04-21,DIST028,PRD1029,319,8217110.0,815714.0,7401396.0
2024-04-21,DIST029,PRD1007,409,13650462.0,830416.0,12820046.0
2024-04-21,DIST029,PRD1039,406,8143785.0,774661.0,7369124.0
2024-04-21,DIST029,PRD1009,487,21187156.0,1014471.0,20172685.0
2024-04-21,DIST029,PRD1011,400,21914372.0,1959217.0,19955155.0
2024-04-21,DIST029,PRD1036,98,7319244.0,357490.0,6961754.0
2024-04-21,DIST029,PRD1017,224,9426686.0,237118.0,9189568.0
2024-04-21,DIST029,PRD1005,326,18508640.0,841473.0,17667167.0
2024-04-21,DIST029,PRD1046,321,23519355.0,2194521.0,21324834.0
2024-04-21,DIST033,PRD1016,165,3577102.0,330404.0,3246698.0
2024-04-21,DIST033,PRD1000,131,6589979.0,359071.0,6230908.0
2024-04-21,DIST033,PRD1003,147,5818702.0,257310.0,5561392.0
2024-04-21,DIST033,PRD1014,363,7457579.0,736125.0,6721454.0
2024-04-21,DIST033,PRD1022,346,23804610.0,1517141.0,22287469.0
2024-04-21,DIST033,PRD1025,244,10154638.0,284542.0,9870096.0
2024-04-21,DIST021,PRD1037,485,25410936.0,2352490.0,23058446.0
2024-04-21,DIST021,PRD1045,210,9062777.0,877578.0,8185199.0
2024-04-21,DIST021,PRD1027,157,5947690.0,302905.0,5644785.0
2024-04-21,DIST021,PRD1041,400,24322000.0,2089757.0,22232243.0
2024-04-21,DIST021,PRD1008,325,9909360.0,214268.0,9695092.0
2024-04-21,DIST021,PRD1005,137,9735535.0,618693.0,9116842.0
2024-04-21,DIST021,PRD1012,140,7173588.0,597660.0,6575928.0
2024-04-21,DIST021,PRD1009,377,14088032.0,807899.0,13280133.0
2024-04-21,DIST021,PRD1023,498,29811664.0,1533349.0,28278315.0
2024-04-21,DIST021,PRD1003,89,3897981.0,154075.0,3743906.0
2024-04-21,DIST021,PRD1033,486,25877823.0,1319655.0,24558168.0
2024-04-21,DIST021,PRD1026,102,4910828.0,390595.0,4520233.0
2024-04-21,DIST021,PRD1011,127,6457819.0,136535.0,6321284.0
2024-04-21,DIST030,PRD1044,305,11247565.0,297598.0,10949967.0
2024-04-21,DIST030,PRD1025,96,4414698.0,441025.0,3973673.0
2024-04-21,DIST030,PRD1019,180,12814922.0,981484.0,11833438.0
2024-04-21,DIST030,PRD1038,489,39038594.0,888735.0,38149859.0
2024-04-21,DIST030,PRD1003,98,2319051.0,222768.0,2096283.0
2024-04-21,DIST030,PRD1032,100,4329135.0,167925.0,4161210.0
2024-04-21,DIST030,PRD1018,242,11105857.0,1097021.0,10008836.0
2024-04-21,DIST030,PRD1042,123,6328312.0,310256.0,6018056.0
2024-04-21,DIST040,PRD1019,127,3780851.0,249517.0,3531334.0
2024-04-21,DIST040,PRD1004,88,5792904.0,164098.0,5628806.0
2024-04-21,DIST040,PRD1018,50,2534350.0,157545.0,2376805.0
2024-04-21,DIST040,PRD1000,90,1996480.0,156702.0,1839778.0
2024-04-21,DIST040,PRD1034,446,20013947.0,470343.0,19543604.0
2024-04-21,DIST040,PRD1040,387,26092664.0,903132.0,25189532.0
2024-04-21,DIST040,PRD1021,249,18291692.0,799265.0,17492427.0
2024-04-21,DIST040,PRD1029,352,7411448.0,209835.0,7201613.0
2024-04-21,DIST040,PRD1039,184,10441814.0,489095.0,9952719.0
2024-04-21,DIST040,PRD1024,311,21694949.0,1517361.0,20177588.0
2024-04-21,DIST024,PRD1008,197,7715894.0,444830.0,7271064.0
2024-04-21,DIST024,PRD1019,163,11557059.0,367516.0,11189543.0
2024-04-21,DIST024,PRD1017,88,4033428.0,98731.0,3934697.0
2024-04-21,DIST024,PRD1004,140,10453872.0,438064.0,10015808.0
2024-04-21,DIST024,PRD1001,158,10499292.0,690631.0,9808661.0
2024-04-21,DIST024,PRD1026,227,8163965.0,329330.0,7834635.0
2024-04-21,DIST024,PRD1024,477,9940274.0,259453.0,9680821.0
2024-04-21,DIST024,PRD1040,84,4916885.0,104361.0,4812524.0
2024-04-21,DIST024,PRD1031,287,18757450.0,1300334.0,17457116.0
2024-04-21,DIST024,PRD1034,241,5166725.0,204141.0,4962584.0
2024-04-21,DIST024,PRD1042,387,8332909.0,397351.0,7935558.0
2024-04-28,DIST002,PRD1016,426,29233270.0,983886.0,28249384.0
2024-04-28,DIST002,PRD1029,459,33039725.0,2497804.0,30541921.0
2024-04-28,DIST002,PRD1036,199,12979691.0,860803.0,12118888.0
2024-04-28,DIST002,PRD1020,130,2645135.0,218595.0,2426540.0
2024-04-28,DIST002,PRD1022,309,23945163.0,2203849.0,21741314.0
2024-04-28,DIST002,PRD1049,86,3559736.0,257319.0,3302417.0
2024-04-28,DIST028,PRD1032,106,7492566.0,673096.0,6819470.0
2024-04-28,DIST028,PRD1037,330,6670991.0,652257.0,6018734.0
2024-04-28,DIST028,PRD1043,130,5853033.0,318457.0,5534576.0
2024-04-28,DIST028,PRD1022,221,17214051.0,1516265.0,15697786.0
2024-04-28,DIST028,PRD1008,438,10259166.0,809793.0,9449373.0
2024-04-28,DIST039,PRD1017,172,3999106.0,341791.0,3657315.0
2024-04-28,DIST039,PRD1047,402,26139685.0,1286856.0,24852829.0
2024-04-28,DIST039,PRD1038,429,28030849.0,1651228.0,26379621.0
2024-04-28,DIST039,PRD1004,357,15653019.0,503351.0,15149668.0
2024-04-28,DIST039,PRD1014,172,9231107.0,558171.0,8672936.0
2024-04-28,DIST039,PRD1048,194,7321806.0,590830.0,6730976.0
2024-04-28,DIST039,PRD1018,397,27943736.0,1636008.0,26307728.0
2024-04-28,DIST029,PRD1022,59,1856414.0,183464.0,1672950.0
2024-04-28,DIST029,PRD1016,317,14155069.0,571480.0,13583589.0
2024-04-28,DIST029,PRD1013,99,3687644.0,195140.0,3492504.0
2024-04-28,DIST029,PRD1038,175,12209627.0,821252.0,11388375.0
2024-04-28,DIST029,PRD1037,73,3717199.0,315854.0,3401345.0
2024-04-28,DIST029,PRD1045,220,17264684.0,1386629.0,15878055.0
2024-04-28,DIST029,PRD1017,189,14409593.0,877438.0,13532155.0
2024-04-28,DIST029,PRD1009,303,18073179.0,845217.0,17227962.0
2024-04-28,DIST029,PRD1035,64,4491268.0,132194.0,4359074.0
2024-04-28,DIST029,PRD1049,114,8513328.0,488069.0,8025259.0
2024-04-28,DIST029,PRD1033,137,3601231.0,249000.0,3352231.0
2024-04-28,DIST007,PRD1016,298,22761036.0,2010455.0,20750581.0
2024-04-28,DIST007,PRD1018,55,1197557.0,91975.0,1105582.0
2024-04-28,DIST007,PRD1049,232,10131226.0,753440.0,9377786.0
2024-04-28,DIST007,PRD1030,308,18870652.0,1759283.0,17111369.0
2024-04-28,DIST007,PRD1036,321,14049425.0,1038768.0,13010657.0
2024-04-28,DIST007,PRD1044,299,19512359.0,1137747.0,18374612.0
2024-04-28,DIST007,PRD1014,449,16472998.0,828079.0,15644919.0
2024-04-28,DIST007,PRD1045,243,18647267.0,1033034.0,17614233.0
2024-04-28,DIST007,PRD1006,162,7067328.0,553859.0,6513469.0
2024-04-28,DIST007,PRD1004,442,16588732.0,1501806.0,15086926.0
2024-04-28,DIST007,PRD1046,290,10381708.0,330537.0,10051171.0
2024-04-28,DIST007,PRD1007,335,8823038.0,177570.0,8645468.0
2024-04-28,DIST017,PRD1033,52,1995145.0,132616.0,1862529.0
2024-04-28,DIST017,PRD1038,446,18687818.0,974987.0,17712831.0
2024-04-28,DIST017,PRD1013,120,5250651.0,430198.0,4820453.0
2024-04-28,DIST017,PRD1032,218,10679618.0,590503.0,10089115.0
2024-04-28,DIST017,PRD1040,117,7183385.0,391097.0,6792288.0
2024-04-28,DIST017,PRD1009,337,12597109.0,815204.0,11781905.0
2024-04-28,DIST017,PRD1022,76,2509650.0,198878.0,2310772.0
2024-04-28,DIST017,PRD1008,268,8516481.0,490468.0,8026013.0
2024-04-28,DIST017,PRD1034,85,4045660.0,129289.0,3916371.0
2024-04-28,DIST017,PRD1037,477,28072176.0,712036.0,27360140.0
2024-04-28,DIST017,PRD1018,223,7726120.0,392780.0,7333340.0
2024-04-28,DIST022,PRD1010,440,34621255.0,1358065.0,33263190.0
2024-04-28,DIST022,PRD1039,237,6668933.0,505872.0,6163061.0
2024-04-28,DIST022,PRD1032,484,21212700.0,1309958.0,19902742.0
2024-04-28,DIST022,PRD1014,325,25642849.0,898948.0,24743901.0
2024-04-28,DIST022,PRD1048,357,24400112.0,2121214.0,22278898.0
2024-04-28,DIST022,PRD1046,500,17102194.0,1306356.0,15795838.0
2024-04-28,DIST022,PRD1000,65,1662669.0,67033.0,1595636.0
2024-04-28,DIST022,PRD1013,464,26051111.0,2262836.0,23788275.0
2024-04-28,DIST022,PRD1045,205,9700155.0,449345.0,9250810.0
2024-04-28,DIST015,PRD1012,284,14779521.0,1008737.0,13770784.0
2024-04-28,DIST015,PRD1043,236,16371989.0,837407.0,15534582.0
2024-04-28,DIST015,PRD1041,490,19689925.0,1148749.0,18541176.0
2024-04-28,DIST015,PRD1028,280,9514641.0,483303.0,9031338.0
2024-04-28,DIST015,PRD1029,449,34019747.0,2485683.0,31534064.0
2024-04-28,DIST015,PRD1002,445,27247371.0,591240.0,26656131.0
2024-04-28,DIST015,PRD1017,290,9377335.0,860477.0,8516858.0
2024-04-28,DIST015,PRD1037,327,24275271.0,1901824.0,22373447.0
2024-04-28,DIST015,PRD1039,99,7459727.0,458856.0,7000871.0
2024-04-28,DIST015,PRD1044,431,9141817.0,775488.0,8366329.0
2024-04-28,DIST015,PRD1036,411,24851403.0,2418292.0,22433111.0
2024-04-28,DIST015,PRD1026,210,9609364.0,683516.0,8925848.0
2024-04-28,DIST033,PRD1002,456,22970994.0,1675514.0,21295480.0
2024-04-28,DIST033,PRD1030,460,11086583.0,859351.0,10227232.0
2024-04-28,DIST033,PRD1045,345,19075608.0,972407.0,18103201.0
2024-04-28,DIST033,PRD1010,309,14756490.0,568537.0,14187953.0
2024-04-28,DIST033,PRD1006,176,6774622.0,173509.0,6601113.0
2024-04-28,DIST033,PRD1043,66,2364214.0,209755.0,2154459.0
2024-04-28,DIST033,PRD1032,275,21946022.0,2049230.0,19896792.0
2024-04-28,DIST033,PRD1042,264,12396180.0,1153251.0,11242929.0
2024-04-28,DIST034,PRD1024,333,26016605.0,2270764.0,23745841.0
2024-04-28,DIST034,PRD1020,350,24641393.0,820551.0,23820842.0
2024-04-28,DIST034,PRD1030,301,19712007.0,1377937.0,18334070.0
2024-04-28,DIST034,PRD1044,484,25188173.0,1243352.0,23944821.0
2024-04-28,DIST034,PRD1010,382,11412744.0,755480.0,10657264.0
2024-04-28,DIST034,PRD1035,394,21650299.0,1514691.0,20135608.0
2024-04-28,DIST034,PRD1004,257,5538345.0,345517.0,5192828.0
2024-04-28,DIST036,PRD1046,498,20953147.0,1198854.0,19754293.0
2024-04-28,DIST036,PRD1044,166,3934648.0,328874.0,3605774.0
2024-04-28,DIST036,PRD1022,159,7527694.0,401273.0,7126421.0
2024-04-28,DIST036,PRD1043,113,5850771.0,289454.0,5561317.0
2024-04-28,DIST036,PRD1035,256,20033682.0,435610.0,19598072.0
2024-04-28,DIST036,PRD1021,470,12875859.0,1031486.0,11844373.0
2024-04-28,DIST025,PRD1016,432,27671369.0,633584.0,27037785.0
2024-04-28,DIST025,PRD1035,277,11682612.0,275836.0,11406776.0
2024-04-28,DIST025,PRD1045,172,11430006.0,1138294.0,10291712.0
2024-04-28,DIST025,PRD1006,76,4833227.0,217437.0,4615790.0
2024-04-28,DIST025,PRD1017,447,10022193.0,816794.0,9205399.0
2024-04-28,DIST025,PRD1019,360,17703375.0,1181611.0,16521764.0
2024-04-28,DIST025,PRD1000,318,20490348.0,699073.0,19791275.0
2024-04-28,DIST025,PRD1043,337,16916778.0,1554145.0,15362633.0
2024-04-28,DIST025,PRD1003,433,29236920.0,944630.0,28292290.0
2024-04-28,DIST004,PRD1047,126,9294739.0,464613.0,8830126.0
2024-04-28,DIST004,PRD1017,458,32592096.0,3049839.0,29542257.0
2024-04-28,DIST004,PRD1016,295,18106866.0,1539008.0,16567858.0
2024-04-28,DIST004,PRD1037,258,14928958.0,1346043.0,13582915.0
2024-04-28,DIST004,PRD1045,191,8923773.0,849292.0,8074481.0
2024-04-28,DIST004,PRD1031,310,22964849.0,1307052.0,21657797.0
2024-04-28,DIST004,PRD1036,336,20877288.0,1987552.0,18889736.0
2024-04-28,DIST004,PRD1038,422,14602573.0,1071040.0,13531533.0
2024-04-28,DIST016,PRD1003,123,5076994.0,391516.0,4685478.0
2024-04-28,DIST016,PRD1044,78,5285724.0,398840.0,4886884.0
2024-04-28,DIST016,PRD1020,303,14415358.0,932092.0,13483266.0
2024-04-28,DIST016,PRD1012,149,9369555.0,188907.0,9180648.0
2024-04-28,DIST016,PRD1037,375,9903412.0,427412.0,9476000.0
2024-04-28,DIST016,PRD1048,164,10174298.0,412820.0,9761478.0
2024-04-28,DIST037,PRD1022,100,4454053.0,230487.0,4223566.0
2024-04-28,DIST037,PRD1024,303,14510941.0,461633.0,14049308.0
2024-04-28,DIST037,PRD1003,447,35750910.0,1967211.0,33783699.0
2024-04-28,DIST037,PRD1002,129,9401622.0,620998.0,8780624.0
2024-04-28,DIST037,PRD1018,411,26344654.0,1514740.0,24829914.0
2024-04-28,DIST037,PRD1007,274,12548780.0,995158.0,11553622.0
2024-04-28,DIST037,PRD1012,216,4440147.0,399026.0,4041121.0
2024-05-05,DIST019,PRD1010,120,5253120.0,518596.0,4734524.0
2024-05-05,DIST019,PRD1028,235,12801208.0,582268.0,12218940.0
2024-05-05,DIST019,PRD1002,291,23203375.0,970289.0,22233086.0
2024-05-05,DIST019,PRD1009,415,11440156.0,611858.0,10828298.0
2024-05-05,DIST019,PRD1022,660,24397286.0,2062837.0,22334449.0
2024-05-05,DIST019,PRD1019,436,12842167.0,928100.0,11914067.0
2024-05-05,DIST019,PRD1015,558,17995424.0,1252992.0,16742432.0
2024-05-05,DIST012,PRD1044,239,8470633.0,644833.0,7825800.0
2024-05-05,DIST012,PRD1006,693,55053209.0,2098342.0,52954867.0
2024-05-05,DIST012,PRD1020,688,19335527.0,1613299.0,17722228.0
2024-05-05,DIST012,PRD1045,551,12852279.0,1093925.0,11758354.0
2024-05-05,DIST012,PRD1049,379,16309385.0,894311.0,15415074.0
2024-05-05,DIST012,PRD1022,301,11193955.0,227689.0,10966266.0
2024-05-05,DIST012,PRD1002,236,15140111.0,519318.0,14620793.0
2024-05-05,DIST012,PRD1042,182,10489132.0,756836.0,9732296.0
2024-05-05,DIST012,PRD1011,565,40536547.0,3981781.0,36554766.0
2024-05-05,DIST012,PRD1025,268,8917775.0,337922.0,8579853.0
2024-05-05,DIST012,PRD1004,189,14496839.0,870482.0,13626357.0
2024-05-05,DIST030,PRD1004,308,14532993.0,507830.0,14025163.0
2024-05-05,DIST030,PRD1029,229,9775973.0,826230.0,8949743.0
2024-05-05,DIST030,PRD1035,683,36523651.0,3463532.0,33060119.0
2024-05-05,DIST030,PRD1042,537,28786132.0,1258789.0,27527343.0
2024-05-05,DIST030,PRD1000,308,21538295.0,660593.0,20877702.0
2024-05-05,DIST030,PRD1023,148,5759889.0,129101.0,5630788.0
2024-05-05,DIST030,PRD1047,77,6127213.0,293018.0,5834195.0
2024-05-05,DIST030,PRD1049,331,26118099.0,539911.0,25578188.0
2024-05-05,DIST030,PRD1015,182,10442008.0,520832.0,9921176.0
2024-05-05,DIST030,PRD1033,471,20680979.0,1228801.0,19452178.0
2024-05-05,DIST030,PRD1002,641,23086379.0,632770.0,22453609.0
2024-05-05,DIST011,PRD1021,539,16385650.0,1551612.0,14834038.0
2024-05-05,DIST011,PRD1043,471,20643351.0,661362.0,19981989.0
2024-05-05,DIST011,PRD1037,355,12350645.0,672750.0,11677895.0
2024-05-05,DIST011,PRD1047,93,3996446.0,139743.0,3856703.0
2024-05-05,DIST011,PRD1044,546,22249669.0,1096828.0,21152841.0
2024-05-05,DIST011,PRD1034,415,28228428.0,2713262.0,25515166.0
2024-05-05,DIST011,PRD1046,694,45330258.0,3426196.0,41904062.0
2024-05-05,DIST011,PRD1027,329,8071481.0,539194.0,7532287.0
2024-05-05,DIST002,PRD1033,449,26393092.0,1940500.0,24452592.0
2024-05-05,DIST002,PRD1016,516,41081382.0,2212184.0,38869198.0
2024-05-05,DIST002,PRD1037,183,4889744.0,464689.0,4425055.0
2024-05-05,DIST002,PRD1021,368,24213536.0,1252733.0,22960803.0
2024-05-05,DIST002,PRD1013,558,23772151.0,1083713.0,22688438.0
2024-05-05,DIST002,PRD1004,571,38983274.0,2125464.0,36857810.0
2024-05-05,DIST002,PRD1011,309,10782761.0,916455.0,9866306.0
2024-05-05,DIST002,PRD1029,161,11400598.0,949319.0,10451279.0
2024-05-05,DIST002,PRD1012,698,46365927.0,1072448.0,45293479.0
2024-05-05,DIST002,PRD1017,554,28034327.0,2759082.0,25275245.0
2024-05-05,DIST002,PRD1048,71,1876719.0,116811.0,1759908.0
2024-05-05,DIST002,PRD1046,147,4420206.0,343199.0,4077007.0
2024-05-05,DIST040,PRD1039,499,36318868.0,2639063.0,33679805.0
2024-05-05,DIST040,PRD1035,246,11524174.0,959666.0,10564508.0
2024-05-05,DIST040,PRD1034,285,15170037.0,1230969.0,13939068.0
2024-05-05,DIST040,PRD1017,688,40504555.0,3463108.0,37041447.0
2024-05-05,DIST040,PRD1002,155,10628325.0,972910.0,9655415.0
2024-05-05,DIST040,PRD1048,438,11649897.0,935791.0,10714106.0
2024-05-05,DIST014,PRD1015,99,5226246.0,216480.0,5009766.0
2024-05-05,DIST014,PRD1000,207,6830549.0,525897.0,6304652.0
2024-05-05,DIST014,PRD1046,86,3473968.0,78743.0,3395225.0
2024-05-05,DIST014,PRD1048,670,43191218.0,3264835.0,39926383.0
2024-05-05,DIST014,PRD1033,103,4155657.0,409225.0,3746432.0
2024-05-05,DIST014,PRD1001,578,19236630.0,1857791.0,17378839.0
2024-05-05,DIST014,PRD1020,441,27888615.0,2024248.0,25864367.0
2024-05-05,DIST014,PRD1032,649,44210362.0,2971994.0,41238368.0
2024-05-05,DIST014,PRD1034,523,16245775.0,462240.0,15783535.0
2024-05-05,DIST014,PRD1037,237,18955024.0,526515.0,18428509.0
2024-05-05,DIST014,PRD1038,572,25677348.0,1136912.0,24540436.0
2024-05-05,DIST014,PRD1047,85,6237513.0,604191.0,5633322.0
2024-05-05,DIST014,PRD1021,123,3646433.0,351811.0,3294622.0
2024-05-05,DIST014,PRD1042,277,20593027.0,1998004.0,18595023.0
2024-05-05,DIST033,PRD1049,354,23590398.0,569141.0,23021257.0
2024-05-05,DIST033,PRD1016,655,44882922.0,3130652.0,41752270.0
2024-05-05,DIST033,PRD1009,659,35322381.0,3077839.0,32244542.0
2024-05-05,DIST033,PRD1032,488,36154562.0,2818264.0,33336298.0
2024-05-05,DIST033,PRD1007,498,12196568.0,411915.0,11784653.0
2024-05-05,DIST033,PRD1047,72,5163752.0,164676.0,4999076.0
2024-05-05,DIST033,PRD1043,244,8160706.0,635878.0,7524828.0
2024-05-05,DIST033,PRD1022,254,16435127.0,814452.0,15620675.0
2024-05-05,DIST033,PRD1036,561,23134009.0,1786749.0,21347260.0
2024-05-05,DIST033,PRD1033,694,18876103.0,1011109.0,17864994.0
2024-05-05,DIST033,PRD1012,323,15974972.0,1419371.0,14555601.0
2024-05-05,DIST007,PRD1040,553,36071137.0,1560298.0,34510839.0
2024-05-05,DIST007,PRD1006,141,6186535.0,297800.0,5888735.0
2024-05-05,DIST007,PRD1013,448,19325445.0,1740277.0,17585168.0
2024-05-05,DIST007,PRD1001,575,43656448.0,3937839.0,39718609.0
2024-05-05,DIST007,PRD1018,205,13869974.0,421851.0,13448123.0
2024-05-05,DIST007,PRD1036,161,11402212.0,248994.0,11153218.0
2024-05-05,DIST007,PRD1039,175,13928785.0,1274033.0,12654752.0
2024-05-05,DIST007,PRD1022,464,34822063.0,1770488.0,33051575.0
2024-05-05,DIST007,PRD1003,137,10276540.0,545249.0,9731291.0
2024-05-05,DIST007,PRD1019,225,13538267.0,886497.0,12651770.0
2024-05-05,DIST007,PRD1015,653,45962663.0,3784675.0,42177988.0
2024-05-05,DIST007,PRD1032,420,14732645.0,935921.0,13796724.0
2024-05-05,DIST007,PRD1044,154,7736825.0,162982.0,7573843.0
2024-05-05,DIST016,PRD1032,523,36052868.0,1526489.0,34526379.0
2024-05-05,DIST016,PRD1012,170,10288355.0,595758.0,9692597.0
2024-05-05,DIST016,PRD1036,449,18486325.0,1176803.0,17309522.0
2024-05-05,DIST016,PRD1015,435,11962092.0,403826.0,11558266.0
2024-05-05,DIST016,PRD1019,379,21494891.0,1071116.0,20423775.0
2024-05-05,DIST016,PRD1002,508,16138485.0,801057.0,15337428.0
2024-05-05,DIST016,PRD1033,498,22353831.0,701144.0,21652687.0
2024-05-05,DIST016,PRD1014,397,18315779.0,605494.0,17710285.0
2024-05-05,DIST016,PRD1023,240,10766180.0,418551.0,10347629.0
2024-05-05,DIST016,PRD1017,646,19664907.0,928901.0,18736006.0
2024-05-05,DIST038,PRD1007,667,35792168.0,2858789.0,32933379.0
2024-05-05,DIST038,PRD1034,92,2728716.0,264555.0,2464161.0
2024-05-05,DIST038,PRD1013,658,46725854.0,1436171.0,45289683.0
2024-05-05,DIST038,PRD1039,438,9226415.0,819965.0,8406450.0
2024-05-05,DIST038,PRD1038,425,10556976.0,1033030.0,9523946.0
2024-05-05,DIST038,PRD1022,371,10312557.0,450618.0,9861939.0
2024-05-05,DIST038,PRD1021,691,51721654.0,1586901.0,50134753.0
2024-05-05,DIST038,PRD1040,345,20573182.0,1351892.0,19221290.0
2024-05-05,DIST038,PRD1030,260,12295369.0,1010133.0,11285236.0
2024-05-05,DIST024,PRD1013,378,26565367.0,2121860.0,24443507.0
2024-05-05,DIST024,PRD1017,404,28847500.0,2047361.0,26800139.0
2024-05-05,DIST024,PRD1006,373,16905004.0,995843.0,15909161.0
2024-05-05,DIST024,PRD1041,603,21358533.0,1250876.0,20107657.0
2024-05-05,DIST024,PRD1018,523,14719627.0,355320.0,14364307.0
2024-05-05,DIST024,PRD1044,138,3418037.0,306935.0,3111102.0
2024-05-05,DIST024,PRD1015,281,5645911.0,217011.0,5428900.0
2024-05-05,DIST024,PRD1039,249,8668680.0,498120.0,8170560.0
2024-05-05,DIST024,PRD1004,468,14229549.0,304904.0,13924645.0
2024-05-05,DIST024,PRD1001,130,7610805.0,424357.0,7186448.0
2024-05-05,DIST024,PRD1049,579,28105052.0,1958074.0,26146978.0
2024-05-05,DIST024,PRD1011,317,18595540.0,652167.0,17943373.0
2024-05-05,DIST024,PRD1043,604,45870974.0,1440228.0,44430746.0
2024-05-05,DIST024,PRD1007,302,9876788.0,376090.0,9500698.0
2024-05-05,DIST024,PRD1033,510,14167957.0,582221.0,13585736.0
2024-05-05,DIST034,PRD1048,553,22310574.0,740453.0,21570121.0
2024-05-05,DIST034,PRD1031,145,8627813.0,532278.0,8095535.0
2024-05-05,DIST034,PRD1030,698,28378234.0,779231.0,27599003.0
2024-05-05,DIST034,PRD1028,271,13978152.0,762621.0,13215531.0
2024-05-05,DIST034,PRD1011,93,3128191.0,157276.0,2970915.0
2024-05-05,DIST034,PRD1029,449,15184091.0,1308388.0,13875703.0
2024-05-05,DIST034,PRD1044,579,38186053.0,2258129.0,35927924.0
2024-05-05,DIST034,PRD1016,666,33519704.0,1468786.0,32050918.0
2024-05-05,DIST034,PRD1023,651,43634087.0,3519073.0,40115014.0
2024-05-05,DIST034,PRD1046,639,38358638.0,2185280.0,36173358.0
2024-05-05,DIST015,PRD1044,558,30904599.0,1919113.0,28985486.0
2024-05-05,DIST015,PRD1037,242,6739249.0,479279.0,6259970.0
2024-05-05,DIST015,PRD1035,176,13982641.0,1324112.0,12658529.0
2024-05-05,DIST015,PRD1015,291,12931499.0,1140221.0,11791278.0
2024-05-05,DIST015,PRD1023,579,34687818.0,2484775.0,32203043.0
2024-05-05,DIST015,PRD1042,494,38045560.0,2013400.0,36032160.0
2024-05-05,DIST015,PRD1032,387,22713294.0,1408841.0,21304453.0
2024-05-05,DIST015,PRD1038,638,15372544.0,1529463.0,13843081.0
2024-05-05,DIST015,PRD1019,477,24330261.0,1332361.0,22997900.0
2024-05-05,DIST015,PRD1028,583,26150988.0,2446703.0,23704285.0
2024-05-05,DIST015,PRD1030,695,23275208.0,1534658.0,21740550.0
2024-05-05,DIST015,PRD1003,512,32316827.0,2663599.0,29653228.0
2024-05-05,DIST015,PRD1024,303,23842622.0,1594166.0,22248456.0
2024-05-05,DIST015,PRD1036,574,44968122.0,1312227.0,43655895.0
2024-05-05,DIST015,PRD1046,470,18855911.0,1038173.0,17817738.0
2024-05-05,DIST013,PRD1040,222,11024466.0,724040.0,10300426.0
2024-05-05,DIST013,PRD1021,168,7402366.0,264532.0,7137834.0
2024-05-05,DIST013,PRD1049,630,34653010.0,3141894.0,31511116.0
2024-05-05,DIST013,PRD1003,322,12082594.0,1169534.0,10913060.0
2024-05-05,DIST013,PRD1005,515,37425837.0,2781387.0,34644450.0
2024-05-05,DIST013,PRD1039,477,11998304.0,699444.0,11298860.0
2024-05-05,DIST013,PRD1017,519,30049979.0,2548456.0,27501523.0
2024-05-05,DIST013,PRD1029,638,17933366.0,421782.0,17511584.0
2024-05-12,DIST008,PRD1031,387,10019158.0,759281.0,9259877.0
2024-05-12,DIST008,PRD1020,550,43699405.0,923002.0,42776403.0
2024-05-12,DIST008,PRD1037,435,8906780.0,686301.0,8220479.0
2024-05-12,DIST008,PRD1021,522,39883023.0,2440344.0,37442679.0
2024-05-12,DIST008,PRD1006,415,30715251.0,1284874.0,29430377.0
2024-05-12,DIST008,PRD1016,541,16484123.0,1460900.0,15023223.0
2024-05-12,DIST008,PRD1047,529,19879762.0,1949735.0,17930027.0
2024-05-12,DIST008,PRD1002,565,31270990.0,1611275.0,29659715.0
2024-05-12,DIST008,PRD1036,319,19850166.0,601077.0,19249089.0
2024-05-12,DIST008,PRD1025,282,19448620.0,697622.0,18750998.0
2024-05-12,DIST002,PRD1022,602,24027773.0,826635.0,23201138.0
2024-05-12,DIST002,PRD1007,225,16172709.0,654696.0,15518013.0
2024-05-12,DIST002,PRD1029,613,46943813.0,2168979.0,44774834.0
2024-05-12,DIST002,PRD1037,379,18115346.0,1341279.0,16774067.0
2024-05-12,DIST002,PRD1009,557,27317340.0,1517265.0,25800075.0
2024-05-12,DIST039,PRD1046,546,13200061.0,580334.0,12619727.0
2024-05-12,DIST039,PRD1008,533,29537442.0,2006810.0,27530632.0
2024-05-12,DIST039,PRD1024,253,5075324.0,471989.0,4603335.0
2024-05-12,DIST039,PRD1021,123,7106065.0,531945.0,6574120.0
2024-05-12,DIST039,PRD1034,200,14409417.0,322594.0,14086823.0
2024-05-12,DIST039,PRD1030,634,28388075.0,2703387.0,25684688.0
2024-05-12,DIST039,PRD1020,482,26885862.0,1573079.0,25312783.0
2024-05-12,DIST039,PRD1003,259,20664814.0,1063058.0,19601756.0
